,x,y,z,Time,Hour,Minutes,Seconds,Intensity,dt
262550,0.867,-0.516,-0.211,4375.816667,5,42,55.81666667,1.030759914,FALSE
262551,1.027,-0.484,-0.215,4375.833333,5,42,55.83333333,1.155512873,FALSE
262552,0.855,-0.391,-0.316,4375.85,5,42,55.85,0.991847771,FALSE
262553,0.742,-0.273,-0.449,4375.866667,5,42,55.86666667,0.909227144,FALSE
262554,0.551,-0.078,-0.668,4375.883333,5,42,55.88333333,0.869430273,FALSE
262555,0.773,-0.152,-0.969,4375.9,5,42,55.9,1.248837059,FALSE
262556,1.125,-0.383,-1.57,4375.916667,5,42,55.91666667,1.969064245,TRUE
262557,1.172,-0.234,-1.742,4375.933333,5,42,55.93333333,2.112558638,TRUE
262558,1.207,-0.266,-1.277,4375.95,5,42,55.95,1.777170223,TRUE
262559,1.063,-1.418,-0.852,4375.966667,5,42,55.96666667,1.966366446,TRUE
262560,0.355,-1.395,-1.063,4375.983333,5,42,55.98333333,1.789418621,TRUE
262561,-0.113,-0.426,-0.133,4376,5,42,56,0.4603629,FALSE
262562,0.816,0.359,-0.141,4376.016667,5,42,56.01666667,0.902561909,FALSE
262563,0.73,-0.242,-0.008,4376.033333,5,42,56.03333333,0.769108575,FALSE
262564,0.098,-0.035,-0.148,4376.05,5,42,56.05,0.180922635,FALSE
262565,0.371,-0.539,-0.254,4376.066667,5,42,56.06666667,0.701910251,FALSE
262566,0.75,-1.191,0,4376.083333,5,42,56.08333333,1.407473268,FALSE
262567,1.172,-2.547,-0.613,4376.1,5,42,56.1,2.869941114,TRUE
262568,0.855,-3.016,-1.188,4376.116667,5,42,56.11666667,3.352405853,TRUE
262569,0.703,-1.543,-0.457,4376.133333,5,42,56.13333333,1.756105635,TRUE
262570,0.41,-1.195,-0.188,4376.15,5,42,56.15,1.277289709,FALSE
262571,0.727,-0.965,-0.027,4376.166667,5,42,56.16666667,1.208504448,FALSE
262572,0.602,-0.859,-0.008,4376.183333,5,42,56.18333333,1.048975214,FALSE
262573,0.5,-0.715,-0.063,4376.2,5,42,56.2,0.87475368,FALSE
262574,0.801,-0.727,-0.215,4376.216667,5,42,56.21666667,1.102884853,FALSE
262575,0.988,-0.602,-0.641,4376.233333,5,42,56.23333333,1.32265982,FALSE
262576,0.793,-0.504,-0.207,4376.25,5,42,56.25,0.962140322,FALSE
262577,0.883,-0.414,-0.203,4376.266667,5,42,56.26666667,0.996139548,FALSE
262578,0.668,-0.281,-0.234,4376.283333,5,42,56.28333333,0.761538574,FALSE
262579,0.598,-0.176,-0.582,4376.3,5,42,56.3,0.8528212,FALSE
262580,0.93,-0.086,-1.145,4376.316667,5,42,56.31666667,1.477606511,FALSE
262581,1.145,-0.316,-1.789,4376.333333,5,42,56.33333333,2.147417519,TRUE
262582,1.199,-0.258,-2.039,4376.35,5,42,56.35,2.379429764,TRUE
262583,1.156,-0.207,-1.777,4376.366667,5,42,56.36666667,2.130003286,TRUE
262584,0.805,-0.734,-0.699,4376.383333,5,42,56.38333333,1.294365482,FALSE
262585,0.93,-1.039,-0.902,4376.4,5,42,56.4,1.660730261,TRUE
262586,0.043,-1.063,-0.227,4376.416667,5,42,56.41666667,1.08781754,FALSE
262587,0.621,0.41,-0.203,4376.433333,5,42,56.43333333,0.77133002,FALSE
262588,0.496,0.008,-0.227,4376.45,5,42,56.45,0.545535517,FALSE
262589,0.324,0.066,-0.41,4376.466667,5,42,56.46666667,0.526718141,FALSE
262590,0.5,-0.262,-0.074,4376.483333,5,42,56.48333333,0.569315378,FALSE
262591,0.527,-1.078,-0.082,4376.5,5,42,56.5,1.202720666,FALSE
262592,0.723,-2.285,-0.395,4376.516667,5,42,56.51666667,2.428987238,TRUE
262593,0.758,-3.535,-1.512,4376.533333,5,42,56.53333333,3.918792288,TRUE
262594,1.012,-1.688,-0.48,4376.55,5,42,56.55,2.025805519,TRUE
262595,0.207,-1.469,-0.191,4376.566667,5,42,56.56666667,1.495757668,FALSE
262596,0.559,-1.113,-0.066,4376.583333,5,42,56.58333333,1.247239352,FALSE
262597,0.711,-0.945,-0.027,4376.6,5,42,56.6,1.182909549,FALSE
262598,0.738,-0.684,-0.188,4376.616667,5,42,56.61666667,1.023642516,FALSE
262599,0.953,-0.469,-0.461,4376.633333,5,42,56.63333333,1.157882118,FALSE
262600,0.746,-0.504,-0.43,4376.65,5,42,56.65,0.997713386,FALSE
262601,1.055,-0.313,-0.184,4376.666667,5,42,56.66666667,1.115728462,FALSE
262602,0.785,-0.297,-0.238,4376.683333,5,42,56.68333333,0.872397845,FALSE
262603,0.641,-0.098,-0.395,4376.7,5,42,56.7,0.759282556,FALSE
262604,0.73,-0.098,-0.688,4376.716667,5,42,56.71666667,1.007892851,FALSE
262605,0.672,0.078,-1.059,4376.733333,5,42,56.73333333,1.256641954,FALSE
262606,0.945,0.027,-1.668,4376.75,5,42,56.75,1.917284017,TRUE
262607,1.109,0.176,-1.84,4376.766667,5,42,56.76666667,2.155564195,TRUE
262608,1.152,0.234,-1.488,4376.783333,5,42,56.78333333,1.896313265,TRUE
262609,0.887,-0.492,-0.867,4376.8,5,42,56.8,1.33436202,FALSE
262610,0.867,-1.68,-0.762,4376.816667,5,42,56.81666667,2.038316217,TRUE
262611,-0.371,0.066,-0.262,4376.833333,5,42,56.83333333,0.458956425,FALSE
262612,0.691,0.535,-0.047,4376.85,5,42,56.85,0.875165699,FALSE
262613,0.145,0.082,-0.203,4376.866667,5,42,56.86666667,0.262598553,FALSE
262614,0.52,-0.469,-0.18,4376.883333,5,42,56.88333333,0.72302213,FALSE
262615,0.609,-1.32,0.242,4376.9,5,42,56.9,1.473718087,FALSE
262616,0.504,-2.645,-0.246,4376.916667,5,42,56.91666667,2.703804172,TRUE
262617,1.086,-3.098,-1.355,4376.933333,5,42,56.93333333,3.551482085,TRUE
262618,1.066,-1.707,-0.215,4376.95,5,42,56.95,2.023963932,TRUE
262619,0.438,-1.316,-0.25,4376.966667,5,42,56.96666667,1.40932608,FALSE
262620,0.691,-1.055,-0.066,4376.983333,5,42,56.98333333,1.262878458,FALSE
262621,0.637,-0.793,-0.105,4377,5,42,57,1.022566868,FALSE
262622,0.352,-0.57,-1.164,4377.016667,5,42,57.01666667,1.343018987,FALSE
262623,1.41,-0.73,-0.043,4377.033333,5,42,57.03333333,1.588347884,TRUE
262624,0.977,-0.453,-0.039,4377.05,5,42,57.05,1.077617279,FALSE
262625,0.777,-0.465,-0.102,4377.066667,5,42,57.06666667,0.911239815,FALSE
