Frame#,Time,XW,YW,ZW,XRM,YRM,ZRM,VXW,VYW,VZW,VXRM,VYRM,VZRM,AXW,AYW,AZW,AXRM,AYRM,AZRM,AXRM_G,AYRM_G,AZRM_G
767,12.767,-23.7142,-50.68334,121.0581,2.48349,-45.75039,106.4323,,,,,,,,,,,,,0,0,0
768,12.783,-21.16873,-50.86893,121.63646,5.36008,-45.29937,108.76203,,,,,,,,,,,,,0,0,0
769,12.8,-18.69096,-50.97279,122.09209,8.04216,-44.85614,110.8625,,,,,,,,,,,,,0,0,0
770,12.817,-16.20914,-51.04678,122.49877,10.53678,-44.45262,112.74312,,,,,,,,,,,,,0,0,0
771,12.833,-13.73364,-50.99551,122.79948,12.87876,-44.04506,114.36131,,,,,,,,,,,,,0,0,0
772,12.85,-11.33986,-50.98017,123.01261,15.12501,-43.66018,115.67622,,,,,,,,,,,,,0,0,0
773,12.867,-8.95052,-50.89968,123.06391,17.26838,-43.31638,116.70994,,,,,,,,,,,,,0,0,0
774,12.883,-6.67487,-50.8199,123.0053,19.34667,-42.96655,117.44282,,,,,,,,,,,,,0,0,0
775,12.9,-4.42531,-50.76923,122.82668,21.34837,-42.62738,117.86282,,,,,,,,,,,,,0,0,0
776,12.917,-2.20967,-50.67438,122.51152,23.36219,-42.31176,117.9626,,,,,,,,,,,,,0,0,0
777,12.933,-0.10532,-50.62369,122.1109,1.23891,-45.92597,107.19753,,,,,,,,,,,,,0,0,0
778,12.95,1.98901,-50.52475,121.61868,3.19275,-45.6626,106.73434,,,,,,,,,,,,,0,0,0
779,12.967,4.00863,-50.42682,121.03593,5.03668,-45.45573,106.17625,,,,,,,,,,,,,0,0,0
780,12.983,5.93814,-50.30539,120.39047,6.77653,-45.15416,105.54475,,,,,,,,,,,,,0,0,0
781,13,7.81661,-50.17043,119.70316,8.35918,-44.84663,104.89416,,,,,,,,,,,,,0,0,0
782,13.017,9.68122,-49.99773,119.00333,9.83494,-44.52574,104.25844,,,,,,,,,,,,,0,0,0
783,13.033,11.45319,-49.86787,118.30086,11.30711,-44.11975,103.57343,,,,,,,,,,,,,0,0,0
784,13.05,13.20551,-49.69695,117.64724,12.37397,-43.9551,103.01071,,,,,,,,,,,,,0,0,0
785,13.067,14.92989,-49.5243,117.05202,13.568,-43.74512,102.50224,,,,,,,,,,,,,0,0,0
786,13.083,16.55562,-49.41452,116.60246,14.5142,-43.45793,102.01243,,,,,,,,,,,,,0,0,0
787,13.1,18.15206,-49.35239,116.29263,15.62191,-43.25824,101.73947,,,,,,,,,,,,,0,0,0
788,13.117,19.73902,-49.3149,116.13285,16.69559,-43.07498,101.63763,,,,,,,,,,,,,0,0,0
789,13.133,21.29646,-49.33703,116.08662,17.83476,-42.98765,101.7138,,,,,,,,,,,,,0,0,0
790,13.15,23.01549,-49.29537,116.1322,19.0147,-43.05078,101.88973,,,,,,,,,,,,,0,0,0
791,13.167,24.79842,-49.23771,116.25263,20.25514,-43.21262,102.09317,,,,,,,,,,,,,0,0,0
792,13.183,26.71265,-49.14543,116.48077,21.54341,-43.48187,102.37212,,,,,,,,,,,,,0,0,0
793,13.2,28.71783,-49.03598,116.75591,22.68349,-43.89527,102.81721,,,,,,,,,,,,,0,0,0
794,13.217,30.71115,-48.95295,117.05112,24.03679,-44.20038,103.22475,,,,,,,,,,,,,0,0,0
795,13.233,32.65939,-48.882,117.35102,25.29743,-44.60782,103.75031,,,,,,,,,,,,,0,0,0
796,13.25,34.54864,-48.81203,117.67522,26.5299,-44.99662,104.38313,,,,,,,,,,,,,0,0,0
797,13.267,36.34301,-48.90283,118.06255,27.75862,-45.4379,105.07011,,,,,,,,,,,,,0,0,0
798,13.283,38.06437,-49.11525,118.54238,29.07889,-45.94083,105.78577,,,,,,,,,,,,,0,0,0
799,13.3,39.68173,-49.45473,119.04999,30.40073,-46.54372,106.52883,,,,,,,,,,,,,0,0,0
800,13.317,41.36974,-49.78006,119.63266,31.79353,-47.19281,107.24535,,,,,,,,,,,,,0,0,0
801,13.333,43.1251,-50.13115,120.22556,33.29161,-47.89816,108.00048,,,,,,,,,,,,,0,0,0
802,13.35,45.00664,-50.40508,120.78182,34.9177,-48.58091,108.72615,,,,,,,,,,,,,0,0,0
803,13.367,47.0278,-50.59048,121.30907,36.65243,-49.20728,109.38008,,,,,,,,,,,,,0,0,0
804,13.383,49.13501,-50.71582,121.74032,38.52346,-49.73231,109.95671,,,,,,,,,,,,,0,0,0
805,13.4,51.3331,-50.77639,122.08412,40.57183,-50.171,110.42415,,,,,,,,,,,,,0,0,0
806,13.417,53.61615,-50.77374,122.3287,42.75416,-50.50557,110.74512,,,,,,,,,,,,,0,0,0
807,13.433,56.03941,-50.69481,122.45689,45.12478,-50.71588,110.92768,,,,,,,,,,,,,0,0,0
808,13.45,58.50089,-50.52694,122.4846,47.61287,-50.79548,110.94847,,,,,,,,,,,,,0,0,0
809,13.467,61.08205,-50.32788,122.43102,50.29708,-50.7989,110.80493,,,,,,,,,,,,,0,0,0
810,13.483,63.78852,-49.99324,122.26993,53.03907,-50.70586,110.57483,,,,,,,,,,,,,0,0,0
811,13.5,66.55503,-49.61377,121.95317,55.91121,-50.52094,110.19819,,,,,,,,,,,,,0,0,0
812,13.517,69.44962,-49.12304,121.52488,58.95267,-50.26727,109.71119,,,,,,,,,,,,,0,0,0
813,13.533,72.43277,-48.47559,120.94141,62.00884,-49.9469,109.09845,,,,,,,,,,,,,0,0,0
814,13.55,75.5544,-47.71245,120.2603,65.24507,-49.48934,108.36272,,,,,,,,,,,,,0,0,0
815,13.567,78.71424,-46.86839,119.49021,68.50359,-48.92129,107.50813,,,,,,,,,,,,,0,0,0
816,13.583,81.90949,-45.82895,118.61346,71.8329,-48.19819,106.53281,,,,,,,,,,,,,0,0,0
817,13.6,85.09787,-44.67328,117.7217,75.08167,-47.2761,105.54353,,,,,,,,,,,,,0,0,0
818,13.617,88.19241,-43.29872,116.84128,78.35324,-46.10435,104.50385,,,,,,,,,,,,,0,0,0
819,13.633,91.20916,-41.72298,116.04279,81.48394,-44.68094,103.55531,,,,,,,,,,,,,0,0,0
820,13.65,93.97346,-39.95728,115.3717,84.46225,-43.02004,102.71834,,,,,,,,,,,,,0,0,0
821,13.667,96.58984,-37.94324,114.97669,87.27214,-41.1712,102.19678,,,,,,,,,,,,,0,0,0
822,13.683,98.98537,-35.762,114.84392,89.91968,-39.20094,101.8371,,,,,,,,,,,,,0,0,0
823,13.7,101.12653,-33.51474,114.87742,99.6654,-37.63687,104.25358,,,,,,,,,,,,,0,0,0
824,13.717,103.07939,-31.22053,115.11333,102.0266,-34.98445,104.26765,,,,,,,,,,,,,0,0,0
825,13.733,105.01694,-28.77365,115.60428,104.17789,-32.25614,104.44175,,,,,,,,,,,,,0,0,0
826,13.75,106.49492,-26.38741,116.13175,,,,,,,,,,,,,,,,0,0,0
827,13.767,107.70316,-24.013,116.73734,,,,,,,,,,,,,,,,0,0,0
828,13.783,108.96168,-21.57515,117.51524,,,,,,,,,,,,,,,,0,0,0
829,13.8,109.91671,-19.21281,118.28807,110.6263,-20.66376,106.53705,,,,,,,,,,,,,0,0,0
830,13.817,110.74105,-16.81906,119.07357,111.69212,-17.68206,107.23917,,,,,,,,,,,,,0,0,0
831,13.833,111.51384,-14.40462,119.89273,113.99512,6.67527,95.22865,,,,,,,,,,,,,0,0,0
832,13.85,112.00218,-12.04858,120.68801,113.20592,-11.68206,108.83485,,,,,,,,,,,,,0,0,0
833,13.867,112.29688,-9.69069,121.49323,113.67622,-8.75836,109.68678,,,,,,,,,,,,,0,0,0
834,13.883,112.38591,-7.41101,122.23767,113.92016,-5.88238,110.50887,,,,,,,,,,,,,0,0,0
835,13.9,112.40221,-5.10486,122.90926,113.98761,-3.07056,111.30227,,,,,,,,,,,,,0,0,0
836,13.917,112.23968,-2.91442,123.55473,108.34285,23.32712,107.05744,,,,,,,,,,,,,0,0,0
837,13.933,111.82933,-0.86111,124.13078,106.96931,25.81088,108.99831,,,,,,,,,,,,,0,0,0
838,13.95,111.31004,1.09296,124.65503,105.49546,28.03468,110.71156,,,,,,,,,,,,,0,0,0
839,13.967,110.66109,2.97515,125.11969,103.95052,30.03297,112.2077,,,,,,,,,,,,,0,0,0
840,13.983,109.84144,4.65382,125.45058,102.4174,31.78501,113.50829,,,,,,,,,,,,,0,0,0
841,14,108.9757,6.28089,125.63867,100.83752,33.35171,114.59789,,,,,,,,,,,,,0,0,0
842,14.017,108.01451,7.77193,125.7298,99.21885,34.75365,115.44782,,,,,,,,,,,,,0,0,0
843,14.033,106.97423,9.15527,125.7001,97.56016,35.92757,116.0104,,,,,,,,,,,,,0,0,0
844,14.05,105.89639,10.41211,125.55402,95.93783,36.96257,116.34238,,,,,,,,,,,,,0,0,0
845,14.067,104.75085,11.574,125.30622,94.26497,37.82182,116.37984,,,,,,,,,,,,,0,0,0
846,14.083,103.59161,12.59908,124.99927,92.59122,38.55984,116.15275,,,,,,,,,,,,,0,0,0
847,14.1,102.3857,13.53306,124.5733,90.88049,39.13977,115.6692,,,,,,,,,,,,,0,0,0
848,14.117,101.14968,14.38573,124.08858,89.17274,39.59046,114.93943,,,,,,,,,,,,,0,0,0
849,14.133,99.85601,15.10895,123.50601,87.48265,39.92447,113.99184,,,,,,,,,,,,,0,0,0
850,14.15,98.49935,15.77175,122.86871,85.79858,40.09208,112.81609,,,,,,,,,,,,,0,0,0
851,14.167,97.20709,16.31545,122.22578,84.11142,40.18467,111.43926,,,,,,,,,,,,,0,0,0
852,14.183,95.90754,16.80518,121.53327,82.5118,40.12147,109.86095,,,,,,,,,,,,,0,0,0
853,14.2,94.51369,17.18884,120.84947,80.91689,39.91375,108.11691,,,,,,,,,,,,,0,0,0
854,14.217,93.19166,17.51117,120.20045,79.47247,39.58957,106.24936,,,,,,,,,,,,,0,0,0
855,14.233,91.85061,17.82886,119.57317,78.18056,39.20347,104.27901,,,,,,,,,,,,,0,0,0
856,14.25,90.55417,18.13834,118.98514,77.05456,38.65637,102.17274,,,,,,,,,,,,,0,0,0
857,14.267,89.35941,18.42597,118.5394,76.02219,38.02404,99.96025,,,,,,,,,,,,,0,0,0
858,14.283,88.16018,18.74929,118.25954,75.24239,37.27399,97.73316,,,,,,,,,,,,,0,0,0
859,14.3,86.98158,19.14196,118.17583,74.76717,36.46459,95.4707,,,,,,,,,,,,,0,0,0
860,14.317,85.63653,19.63895,118.16582,74.56705,35.55552,93.35429,,,,,,,,,,,,,0,0,0
861,14.333,84.21781,20.1619,118.27125,74.65506,34.70073,91.38853,,,,,,,,,,,,,0,0,0
862,14.35,82.67535,20.72951,118.38593,74.95521,33.82393,89.69294,,,,,,,,,,,,,0,0,0
863,14.367,81.16702,21.31839,118.54302,75.34386,33.01555,88.28533,,,,,,,,,,,,,0,0,0
864,14.383,79.66894,21.91752,118.71302,75.75496,32.24477,87.25507,,,,,,,,,,,,,0,0,0
865,14.4,78.20626,22.50012,118.92527,76.11513,31.57897,86.64111,,,,,,,,,,,,,0,0,0
866,14.417,76.73251,23.06726,119.1377,76.4771,31.03302,86.3756,,,,,,,,,,,,,0,0,0
867,14.433,75.33105,23.59295,119.44324,76.73093,30.60529,86.46014,,,,,,,,,,,,,0,0,0
868,14.45,74.08746,24.09875,119.82572,76.873,30.29671,86.73014,,,,,,,,,,,,,0,0,0
869,14.467,72.93232,24.66571,120.2989,76.95961,30.10478,87.18421,,,,,,,,,,,,,0,0,0
870,14.483,71.79491,25.2792,120.83757,76.93408,30.00105,87.75235,,,,,,,,,,,,,0,0,0
871,14.5,70.62155,25.91997,121.41988,76.77126,29.94797,88.38541,,,,,,,,,,,,,0,0,0
872,14.517,69.43867,26.60332,122.01479,76.5041,30.01991,89.00781,,,,,,,,,,,,,0,0,0
873,14.533,68.12506,27.29015,122.53141,76.03375,30.2443,89.66813,,,,,,,,,,,,,0,0,0
874,14.55,66.74628,27.96086,122.98006,75.32146,30.56312,90.22888,,,,,,,,,,,,,0,0,0
875,14.567,65.23432,28.64905,123.34492,74.42347,30.98093,90.69749,,,,,,,,,,,,,0,0,0
876,14.583,63.59909,29.3094,123.59535,73.31328,31.496,91.03896,,,,,,,,,,,,,0,0,0
877,14.6,61.89245,29.94873,123.68117,71.994,32.08823,91.19705,,,,,,,,,,,,,0,0,0
878,14.617,60.02349,30.57063,123.59232,70.4148,32.74571,91.19218,,,,,,,,,,,,,0,0,0
879,14.633,58.09214,31.19114,123.37015,68.68903,33.46726,91.04665,,,,,,,,,,,,,0,0,0
880,14.65,55.95316,31.73979,122.92075,66.72103,34.28776,90.66994,,,,,,,,,,,,,0,0,0
881,14.667,53.80467,32.27353,122.31821,64.53458,35.10529,90.15305,,,,,,,,,,,,,0,0,0
882,14.683,51.43426,32.75323,121.54993,62.17994,35.949,89.45202,,,,,,,,,,,,,0,0,0
883,14.7,48.92329,33.23367,120.67481,59.58179,36.80524,88.59888,,,,,,,,,,,,,0,0,0
884,14.717,46.26354,33.68507,119.6806,56.77354,37.59448,87.63265,,,,,,,,,,,,,0,0,0
885,14.733,43.44742,34.12295,118.60133,53.68008,38.36088,86.53471,,,,,,,,,,,,,0,0,0
886,14.75,40.49003,34.50748,117.46368,50.23776,39.08315,85.3806,,,,,,,,,,,,,0,0,0
887,14.767,37.35263,34.79657,116.3036,46.48493,39.71796,84.19143,,,,,,,,,,,,,0,0,0
888,14.783,34.08972,35.09251,115.26511,42.43931,40.29602,83.07324,,,,,,,,,,,,,0,0,0
889,14.8,30.71695,35.36153,114.32644,38.03556,40.80997,82.02762,,,,,,,,,,,,,0,0,0
890,14.817,27.24825,35.6576,113.55795,33.30696,41.18208,81.08215,,,,,,,,,,,,,0,0,0
891,14.833,23.73743,35.96634,112.98292,28.26755,41.45519,80.32585,,,,,,,,,,,,,0,0,0
892,14.85,20.13218,36.26377,112.61188,22.90355,41.58271,79.78619,,,,,,,,,,,,,0,0,0
893,14.867,16.49849,36.55442,112.48484,17.30765,41.60086,79.49963,,,,,,,,,,,,,0,0,0
894,14.883,12.81754,36.83335,112.56951,11.43029,41.50856,79.58386,,,,,,,,,,,,,0,0,0
895,14.9,9.03858,36.99504,112.87218,5.39759,41.33839,80.06288,,,,,,,,,,,,,0,0,0
896,14.917,5.2823,37.09793,113.37349,-0.78861,41.07737,80.93186,,,,,,,,,,,,,0,0,0
897,14.933,1.53908,37.15765,114.09531,-6.98057,40.72841,82.22385,,,,,,,,,,,,,0,0,0
898,14.95,-1.99889,37.21959,114.8857,-13.09512,40.3141,83.9128,,,,,,,,,,,,,0,0,0
899,14.967,-5.39393,37.35379,115.76742,-18.9292,39.83839,85.89574,,,,,,,,,,,,,0,0,0
900,14.983,-8.56686,37.53188,116.70088,-24.48858,39.29628,88.13629,,,,,,,,,,,,,0,0,0
901,15,-11.575,37.72787,117.65964,-10.21276,38.708,105.8464,,,,,,,,,,,,,0,0,0
902,15.017,-14.49019,37.94221,118.62959,-13.99481,38.99586,106.76936,,,,,,,,,,,,,0,0,0
903,15.033,-17.25473,38.17627,119.57877,-17.55986,39.26659,107.75173,,,,,,,,,,,,,0,0,0
904,15.05,-19.95695,38.41,120.55205,-20.95892,39.49308,108.76916,,,,,,,,,,,,,0,0,0
905,15.067,-22.60008,38.57534,121.45998,-24.22894,39.68532,109.75885,,,,,,,,,,,,,0,0,0
906,15.083,-25.14157,38.77318,122.28521,-20.47815,36.10987,104.53188,,,,,,,,,,,,,0,0,0
907,15.1,-27.62902,38.90297,123.02077,-23.74066,36.21927,105.282,,,,,,,,,,,,,0,0,0
908,15.117,-30.08605,39.03802,123.63326,-33.19546,40.15105,112.19884,,,,,,,,,,,,,0,0,0
909,15.133,-32.51923,39.13214,124.13886,-36.01247,40.26665,112.82278,,,,,,,,,,,,,0,0,0
910,15.15,-34.9393,39.15319,124.561,-38.78645,40.34774,113.31539,,,,,,,,,,,,,0,0,0
911,15.167,-37.34093,39.13124,124.84433,-41.40277,40.39278,113.63333,,,,,,,,,,,,,0,0,0
912,15.183,-39.72623,39.01024,124.99548,-43.91946,40.42104,113.8392,,,,,,,,,,,,,0,0,0
913,15.2,-42.05378,38.90224,125.00983,-46.40201,40.41164,113.91714,,,,,,,,,,,,,0,0,0
914,15.217,-44.33514,38.79649,124.88122,-48.75937,40.38363,113.88054,,,,,,,,,,,,,0,0,0
915,15.233,-46.56485,38.66069,124.61337,-51.02048,40.30355,113.64828,,,,,,,,,,,,,0,0,0
916,15.25,-48.72755,38.59293,124.19595,-53.19508,40.19671,113.23484,,,,,,,,,,,,,0,0,0
917,15.267,-50.8584,38.50769,123.65867,-55.24107,40.06559,112.69895,,,,,,,,,,,,,0,0,0
918,15.283,-52.96712,38.43318,123.00034,-57.25306,39.90372,112.00229,,,,,,,,,,,,,0,0,0
919,15.3,-55.01253,38.37934,122.21239,-59.15718,39.71752,111.21237,,,,,,,,,,,,,0,0,0
920,15.317,-57.031,38.2958,121.36304,-61.02605,39.5047,110.29865,,,,,,,,,,,,,0,0,0
921,15.333,-59.03696,38.18714,120.43915,-62.80391,39.26768,109.2938,,,,,,,,,,,,,0,0,0
922,15.35,-60.99202,38.12485,119.47428,-64.45518,39.02036,108.25152,,,,,,,,,,,,,0,0,0
923,15.367,-62.99276,37.95765,118.56126,-66.0301,38.73293,107.23473,,,,,,,,,,,,,0,0,0
924,15.383,-64.82981,37.75501,117.63058,-63.73368,36.62835,103.19719,,,,,,,,,,,,,0,0,0
925,15.4,-66.66104,37.54571,116.80773,-65.17101,36.29695,102.32033,,,,,,,,,,,,,0,0,0
926,15.417,-68.45483,37.28245,116.11156,-70.10866,37.77471,104.47283,,,,,,,,,,,,,0,0,0
927,15.433,-70.19119,37.01149,115.52695,-71.26706,37.41973,103.77615,,,,,,,,,,,,,0,0,0
928,15.45,-71.93629,36.74765,115.07494,-72.41951,37.0935,103.25224,,,,,,,,,,,,,0,0,0
929,15.467,-73.60532,36.53292,114.72649,-73.58494,36.85743,102.93623,,,,,,,,,,,,,0,0,0
930,15.483,-75.30588,36.40233,114.5408,-74.75759,36.59661,102.73949,,,,,,,,,,,,,0,0,0
931,15.5,-77.04711,36.24431,114.46805,-76.0354,36.42534,102.6806,,,,,,,,,,,,,0,0,0
932,15.517,-78.87415,36.04194,114.45137,-77.3274,36.29377,102.74806,,,,,,,,,,,,,0,0,0
933,15.533,-80.77146,35.80415,114.51411,-78.7,36.25116,102.9313,,,,,,,,,,,,,0,0,0
934,15.55,-82.70156,35.54049,114.64896,-80.03963,36.25093,103.24507,,,,,,,,,,,,,0,0,0
935,15.567,-84.56068,35.29427,114.82257,-81.4055,36.3187,103.65282,,,,,,,,,,,,,0,0,0
936,15.583,-86.31347,35.13787,115.06855,-82.59612,36.45985,104.16924,,,,,,,,,,,,,0,0,0
937,15.6,-87.88693,35.18198,115.38633,-80.06499,35.78446,103.64265,,,,,,,,,,,,,0,0,0
938,15.617,-89.33878,35.29262,115.78886,-81.08701,36.22863,104.54314,,,,,,,,,,,,,0,0,0
939,15.633,-90.70258,35.5792,116.31867,-85.75361,37.57719,106.17506,,,,,,,,,,,,,0,0,0
940,15.65,-92.08668,35.98226,116.98517,-86.78572,38.14579,107.01539,,,,,,,,,,,,,0,0,0
941,15.667,-93.49683,36.31584,117.66386,-87.9687,38.68276,107.91064,,,,,,,,,,,,,0,0,0
942,15.683,-95.07901,36.61224,118.3945,-85.16326,38.00282,107.94866,,,,,,,,,,,,,0,0,0
943,15.7,-96.74615,36.79412,119.04998,-86.56342,38.6257,108.91142,,,,,,,,,,,,,0,0,0
944,15.717,-98.57209,36.99438,119.65802,-88.12481,39.18476,109.78148,,,,,,,,,,,,,0,0,0
945,15.733,-100.46819,37.11814,120.17135,-89.97093,39.85147,110.70287,,,,,,,,,,,,,0,0,0
946,15.75,-102.53101,37.18182,120.60222,-96.05946,41.1288,111.77821,,,,,,,,,,,,,0,0,0
947,15.767,-104.63982,37.22957,120.90091,-98.145,41.43253,112.25408,,,,,,,,,,,,,0,0,0
948,15.783,-106.87625,37.19512,121.14586,-100.36478,41.60541,112.58833,,,,,,,,,,,,,0,0,0
949,15.8,-109.22944,37.14683,121.26181,-98.38953,41.00513,112.14102,,,,,,,,,,,,,0,0,0
950,15.817,-111.6179,37.00512,121.26297,-110.98452,46.69498,88.70377,,,,,,,,,,,,,0,0,0
951,15.833,-114.16956,36.83077,121.11556,-113.79581,46.62213,88.60201,,,,,,,,,,,,,0,0,0
952,15.85,-116.8312,36.52413,120.88308,-116.77135,46.40784,88.33777,,,,,,,,,,,,,0,0,0
953,15.867,-119.59287,36.08392,120.45824,-113.8229,41.11425,111.85101,,,,,,,,,,,,,0,0,0
954,15.883,-122.53324,35.54882,119.91573,-116.98597,40.66519,111.27685,,,,,,,,,,,,,0,0,0
955,15.9,-125.60524,34.8791,119.24449,-120.33672,40.10291,110.55524,,,,,,,,,,,,,0,0,0
956,15.917,-128.83649,34.05094,118.45756,-123.8417,39.36849,109.72606,,,,,,,,,,,,,0,0,0
957,15.933,-132.1301,32.97472,117.53988,-127.39912,38.42788,108.75199,,,,,,,,,,,,,0,0,0
958,15.95,-135.50017,31.71844,116.508,-131.07489,37.31938,107.72098,,,,,,,,,,,,,0,0,0
959,15.967,-138.83194,30.21259,115.45572,-134.75285,35.93696,106.64442,,,,,,,,,,,,,0,0,0
960,15.983,-142.10374,28.44918,114.45917,-138.37488,34.21128,105.53487,,,,,,,,,,,,,0,0,0
961,16,-145.19539,26.35004,113.562,-141.94868,32.23742,104.55639,,,,,,,,,,,,,0,0,0
962,16.017,-148.0779,23.9995,112.91115,-145.27379,30.0027,103.78777,,,,,,,,,,,,,0,0,0
963,16.033,-150.67337,21.61482,112.5649,-148.44887,27.57515,103.24506,,,,,,,,,,,,,0,0,0
964,16.05,-153.04813,19.23153,112.51669,-151.41029,25.0201,102.96136,,,,,,,,,,,,,0,0,0
965,16.067,-155.22478,16.895,112.74508,-154.18724,22.35587,102.87407,,,,,,,,,,,,,0,0,0
966,16.083,-157.20967,14.6299,113.19698,-164.7859,12.72905,80.69353,,,,,,,,,,,,,0,0,0
967,16.1,-159.0536,12.33753,113.78902,-159.22058,16.84778,103.32907,,,,,,,,,,,,,0,0,0
968,16.117,-160.67943,10.05902,114.54108,-161.33978,14.05389,103.75665,,,,,,,,,,,,,0,0,0
969,16.133,-162.10123,7.79391,115.38902,-163.31393,11.1641,104.44364,,,,,,,,,,,,,0,0,0
970,16.15,-163.33946,5.54584,116.37619,-163.10365,11.57045,103.09358,,,,,,,,,,,,,0,0,0
971,16.167,-164.45052,3.33741,117.37789,-164.77823,8.67868,103.73142,,,,,,,,,,,,,0,0,0
972,16.183,-165.41545,1.16235,118.39444,-161.99237,2.92041,102.2149,,,,,,,,,,,,,0,0,0
973,16.2,-170.8481,-19.85358,92.91187,,,,,,,,,,,,,,,,0,0,0
974,16.217,-163.92683,-2.77581,103.82677,-170.19267,0.0683,107.41611,,,,,,,,,,,,,0,0,0
975,16.233,-169.87001,-27.67777,98.19068,-164.85374,-2.68147,105.41109,,,,,,,,,,,,,0,0,0
976,16.25,-170.84204,-8.14301,110.52168,,,,,,,,,,,,,,,,0,0,0
977,16.267,-167.90619,-34.38647,103.73538,-164.6033,-42.19159,96.8785,,,,,,,,,,,,,0,0,0
978,16.283,-171.07684,-13.32211,112.10628,-162.81943,-45.41688,100.40254,,,,,,,,,,,,,0,0,0
979,16.3,-170.29134,-13.9232,108.85967,-170.86435,-15.74706,112.8439,,,,,,,,,,,,,0,0,0
980,16.317,-163.82515,-41.84115,111.32111,-165.49974,-15.68558,108.37283,,,,,,,,,,,,,0,0,0
981,16.333,-164.61139,-17.9076,108.92113,-166.2653,-16.31088,124.74178,,,,,,,,,,,,,0,0,0
982,16.35,-163.72061,-19.91111,109.32308,-168.26526,-20.82805,110.17492,,,,,,,,,,,,,0,0,0
983,16.367,-162.59143,-21.8118,109.65331,-164.60818,-19.36019,125.32503,,,,,,,,,,,,,0,0,0
984,16.383,-161.32613,-23.46656,109.87917,-165.95374,-24.6053,110.54842,,,,,,,,,,,,,0,0,0
985,16.4,-159.95078,-25.02119,109.98886,-164.4538,-26.17712,110.53086,,,,,,,,,,,,,0,0,0
986,16.417,-158.43498,-26.28413,109.96681,-162.91911,-27.56439,110.43092,,,,,,,,,,,,,0,0,0
987,16.433,-156.80977,-27.38832,109.85931,-161.2464,-28.76062,110.1765,,,,,,,,,,,,,0,0,0
988,16.45,-155.04295,-28.2645,109.60924,-159.50291,-29.79846,109.80967,,,,,,,,,,,,,0,0,0
989,16.467,-153.25774,-28.98456,109.24943,-157.66208,-30.60358,109.30377,,,,,,,,,,,,,0,0,0
990,16.483,-151.4369,-29.45729,108.73588,-155.75101,-31.21978,108.67394,,,,,,,,,,,,,0,0,0
991,16.5,-149.49083,-29.69738,108.20407,-153.81992,-31.61499,107.99344,,,,,,,,,,,,,0,0,0
992,16.517,-147.61414,-29.72512,107.56824,-151.87646,-31.78263,107.2185,,,,,,,,,,,,,0,0,0
993,16.533,-145.91695,-29.62876,106.86903,-150.02663,-31.76335,106.44312,,,,,,,,,,,,,0,0,0
994,16.55,-144.14529,-29.30462,106.18105,-148.26192,-31.56911,105.66048,,,,,,,,,,,,,0,0,0
995,16.567,-142.88449,-28.78742,105.36099,-146.61752,-31.22056,104.88398,,,,,,,,,,,,,0,0,0
996,16.583,-120.79816,-55.23929,115.48743,-146.37723,-32.60147,108.50789,,,,,,,,,,,,,0,0,0
997,16.6,-118.30861,-54.36322,112.7562,-144.7932,-32.27464,107.73296,,,,,,,,,,,,,0,0,0
998,16.617,-115.91685,-53.33538,109.64069,-143.30405,-31.83748,107.00099,,,,,,,,,,,,,0,0,0
999,16.633,-113.74661,-52.14281,106.2584,-141.94885,-31.38793,106.43761,,,,,,,,,,,,,0,0,0
1000,16.65,-111.846,-50.83791,102.55814,-140.59674,-30.90894,105.99699,,,,,,,,,,,,,0,0,0
1001,16.667,-110.37724,-49.39121,98.57253,-139.31915,-30.48645,105.71746,,,,,,,,,,,,,0,0,0
1002,16.683,-109.48663,-47.80171,94.29166,-138.04897,-30.16524,105.59037,,,,,,,,,,,,,0,0,0
1003,16.7,-137.10367,-26.55897,102.20689,-136.71182,-29.93991,105.49561,,,,,,,,,,,,,0,0,0
1004,16.717,-136.01877,-26.31013,102.43018,-135.40102,-29.84159,105.39642,,,,,,,,,,,,,0,0,0
1005,16.733,-134.81152,-26.13859,102.64194,-134.00336,-29.7584,105.40918,,,,,,,,,,,,,0,0,0
1006,16.75,-133.50192,-26.10195,102.90987,-132.57312,-29.78465,105.44025,,,,,,,,,,,,,0,0,0
1007,16.767,-132.20285,-26.15537,103.25864,-131.07523,-29.87437,105.58172,,,,,,,,,,,,,0,0,0
1008,16.783,-130.92253,-26.2335,103.7504,-129.58058,-29.97523,105.81105,,,,,,,,,,,,,0,0,0
1009,16.8,-129.63234,-26.33762,104.23579,-128.11577,-30.10286,106.1012,,,,,,,,,,,,,0,0,0
1010,16.817,-128.45268,-26.46505,104.77325,-126.76373,-30.2149,106.45274,,,,,,,,,,,,,0,0,0
1011,16.833,-127.5116,-26.6332,105.43084,-119.85914,-31.68315,116.83267,,,,,,,,,,,,,0,0,0
1012,16.85,-126.5915,-26.86522,106.1076,-118.27734,-31.90266,116.92015,,,,,,,,,,,,,0,0,0
1013,16.867,-125.73766,-27.25442,106.81368,-116.79739,-32.1772,117.09724,,,,,,,,,,,,,0,0,0
1014,16.883,-124.89709,-27.77979,107.56268,-115.41248,-32.53776,117.38519,,,,,,,,,,,,,0,0,0
1015,16.9,-124.04345,-28.39666,108.34256,-114.01295,-32.97482,117.71928,,,,,,,,,,,,,0,0,0
