Time,R X,R Y,R Z,L X,L Y,L Z,,Time,Mag Right,Mag Left,,Shifted left forward 0.6
244.8666667,-0.557,0.029,-0.789,-0.695,0.02,-0.688,,244.8666667,0.966235479,0.978145695,,
244.9,-0.563,0.029,-0.786,-0.711,0.027,-0.688,,244.9,0.967267285,0.989744411,,
244.9333333,-0.554,0.032,-0.792,-0.707,0.02,-0.688,,244.9333333,0.96705946,0.986708164,,
244.9666667,-0.545,0.032,-0.786,-0.703,0.016,-0.691,,244.9666667,0.95699791,0.985873217,,
245,-0.534,0.032,-0.798,-0.691,0,-0.691,,245,0.960720563,0.977221572,,
245.0333333,-0.534,0.029,-0.806,-0.68,0.012,-0.707,,245.0333333,0.967281241,0.98101631,,
245.0666667,-0.531,0.009,-0.815,-0.68,0.012,-0.699,,245.0666667,0.972762561,0.97526663,,
245.1,-0.528,0.015,-0.804,-0.691,0.02,-0.695,,245.1,0.961990125,0.980258129,,
245.1333333,-0.548,0.012,-0.798,-0.688,0.023,-0.695,,245.1333333,0.968117761,0.978211634,,
245.1666667,-0.548,0.023,-0.789,-0.684,0.016,-0.699,,245.1666667,0.960913107,0.978117069,,
245.2,-0.557,0.029,-0.789,-0.68,0.012,-0.695,,245.2,0.966235479,0.972403723,,
245.2333333,-0.554,0.026,-0.792,-0.68,0.004,-0.699,,245.2333333,0.966879517,0.975201005,,
245.2666667,-0.548,0.029,-0.792,-0.684,0.004,-0.703,,245.2666667,0.963539828,0.980857278,,
245.3,-0.56,0.018,-0.792,-0.68,0.008,-0.699,,245.3,0.970148442,0.975225615,,
245.3333333,-0.545,0.018,-0.792,-0.684,0.008,-0.691,,245.3333333,0.96156799,0.972317335,,
245.3666667,-0.557,0.012,-0.801,-0.68,0.012,-0.695,,245.3666667,0.975701799,0.972403723,,
245.4,-0.545,0.009,-0.801,-0.684,0.023,-0.703,,245.4,0.968868928,0.981118749,,
245.4333333,-0.548,0.012,-0.801,-0.688,0.023,-0.711,,245.4333333,0.970592087,0.98964337,,
245.4666667,-0.545,0.015,-0.804,-0.68,0.016,-0.699,,245.4666667,0.971424727,0.975324049,,
245.5,-0.56,0.023,-0.78,-0.688,0.016,-0.695,,245.5,0.960483732,0.978072083,,
245.5333333,-0.548,0.029,-0.789,-0.684,0.016,-0.699,,245.5333333,0.961075439,0.978117069,,
245.5666667,-0.54,0.032,-0.786,-0.672,0.004,-0.707,,245.5666667,0.954159316,0.975422473,,
245.6,-0.543,0.018,-0.806,-0.68,0.008,-0.703,,245.6,0.97201286,0.978096621,,
245.6333333,-0.54,0.012,-0.801,-0.688,0.016,-0.699,,245.6333333,0.966097821,0.980918447,,
245.6666667,-0.581,0,-0.789,-0.688,0.016,-0.699,,245.6666667,0.979837742,0.980918447,,
245.7,-0.548,0.026,-0.798,-0.68,0.016,-0.703,,245.7,0.968392482,0.978194766,,
245.7333333,-0.54,0.032,-0.789,-0.68,0.008,-0.699,,245.7333333,0.956632113,0.975225615,,
245.7666667,-0.548,0.047,-0.792,-0.676,0.004,-0.707,,245.7666667,0.964249449,0.978182498,,
245.8,-0.557,0.038,-0.792,-0.676,0.016,-0.703,,245.8,0.968997936,0.975418372,,
245.8333333,-0.543,0.038,-0.798,-0.68,0.016,-0.703,,245.8333333,0.965969461,0.978194766,,
245.8666667,-0.534,0.029,-0.789,-0.703,0.02,-0.688,,245.8666667,0.953162106,0.983846025,,
245.9,-0.522,0.059,-0.818,-0.707,0.031,-0.688,,245.9,0.97215688,0.986992401,,
245.9333333,-0.531,0.044,-0.806,-0.695,0.02,-0.695,,245.9333333,0.966195115,0.983081889,,
245.9666667,-0.545,0.056,-0.806,-0.668,0.004,-0.711,,245.9666667,0.974575292,0.97558239,,
246,-0.528,0.047,-0.798,-0.66,0,-0.715,,246,0.958017223,0.973049331,,
246.0333333,-0.534,0.044,-0.806,-0.668,0.012,-0.719,,246.0333333,0.967847095,0.98149325,,
246.0666667,-0.548,0.029,-0.804,-0.676,0.012,-0.703,,246.0666667,0.97342745,0.975360959,,
246.1,-0.548,0.026,-0.798,-0.688,0.016,-0.699,,246.1,0.968392482,0.980918447,,
246.1333333,-0.557,0.023,-0.798,-0.684,0.016,-0.691,,246.1333333,0.973438236,0.972416063,,
246.1666667,-0.557,0.026,-0.798,-0.676,0.008,-0.703,,246.1666667,0.973513739,0.975319948,,
246.2,-0.548,0.038,-0.798,-0.664,0.004,-0.711,,246.2,0.968788935,0.972847881,,
246.2333333,-0.545,0.038,-0.801,-0.668,0,-0.711,,246.2333333,0.969572071,0.97557419,,
246.2666667,-0.545,0.032,-0.789,-0.672,0,-0.719,,246.2666667,0.959463392,0.984146839,,
246.3,-0.548,0.026,-0.789,-0.672,0.008,-0.711,,246.3,0.960989594,0.978350142,,
246.3333333,-0.569,0.023,-0.789,-0.676,0.012,-0.707,,246.3333333,0.973042137,0.978247924,,
246.3666667,-0.56,0.023,-0.786,-0.676,0.004,-0.711,,246.3666667,0.965362626,0.981077469,,
246.4,-0.56,0.023,-0.789,-0.668,0.004,-0.711,,246.4,0.967806799,0.97558239,,
246.4333333,-0.557,0.026,-0.789,-0.668,-0.004,-0.707,,246.4333333,0.966150092,0.972671065,,
246.4666667,-0.554,0.026,-0.798,-0.668,0.004,-0.715,,246.4666667,0.971800391,0.978501405,,
246.5,-0.548,0.029,-0.789,-0.668,0.012,-0.719,,246.5,0.961075439,0.98149325,,
246.5333333,-0.56,0.029,-0.774,-0.664,0.016,-0.723,,246.5333333,0.955780833,0.981774414,,
246.5666667,-0.554,0.023,-0.777,-0.676,0.02,-0.719,,246.5666667,0.954554346,0.987085103,,
246.6,-0.569,0.018,-0.798,-0.676,0.012,-0.711,,246.6,0.980249458,0.981142701,,
246.6333333,-0.54,0.012,-0.804,-0.672,-0.004,-0.707,,246.6333333,0.968586599,0.975422473,,
246.6666667,-0.557,0.029,-0.812,-0.66,-0.004,-0.711,,246.6666667,0.985106086,0.970122157,,
246.7,-0.545,0.029,-0.786,-0.656,0.004,-0.727,,246.7,0.956902294,0.979224693,,
246.7333333,-0.554,0.032,-0.78,-0.66,0.012,-0.723,,246.7333333,0.957256496,0.979016343,,
246.7666667,-0.56,0.018,-0.76,-0.668,0.016,-0.715,,246.7666667,0.944205486,0.978624034,,
246.8,-0.569,0.015,-0.798,-0.664,0.016,-0.719,,246.8,0.980198959,0.978832468,,
246.8333333,-0.545,0.015,-0.801,-0.676,0.016,-0.723,,246.8333333,0.968943239,0.989929795,,
246.8666667,-0.545,0.026,-0.801,-0.668,0.008,-0.723,,246.8666667,0.969175939,0.984386611,,
246.9,-0.548,0.018,-0.792,-0.66,0.012,-0.719,,246.9,0.963271509,0.976066084,,
246.9333333,-0.563,0.023,-0.789,-0.66,0,-0.719,,246.9333333,0.96954577,0.975992316,,
246.9666667,-0.569,0.023,-0.78,-0.656,0,-0.715,,246.9666667,0.965758769,0.970340662,,
247,-0.581,0.026,-0.771,-0.656,0.008,-0.723,,247,0.965752556,0.976283258,,
247.0333333,-0.563,0.026,-0.777,-0.668,0.012,-0.719,,247.0333333,0.959882284,0.98149325,,
247.0666667,-0.56,0.023,-0.786,-0.664,0.016,-0.719,,247.0666667,0.965362626,0.978832468,,
247.1,-0.554,0.026,-0.798,-0.664,0.008,-0.723,,247.1,0.971800391,0.981676627,,
247.1333333,-0.557,0.029,-0.804,-0.66,0,-0.723,,247.1333333,0.978522355,0.978942797,,
247.1666667,-0.563,0.026,-0.792,-0.66,0,-0.723,,247.1666667,0.972064298,0.978942797,,
247.2,-0.584,0.026,-0.786,-0.656,0,-0.723,,247.2,0.979555001,0.97625048,,
247.2333333,-0.572,0.032,-0.78,-0.652,0.004,-0.723,,247.2333333,0.9677851,0.973575369,,
247.2666667,-0.557,0.026,-0.78,-0.66,0.004,-0.723,,247.2666667,0.958814372,0.978950969,,
247.3,-0.554,0.029,-0.777,-0.668,0.012,-0.723,,247.3,0.954717759,0.984427245,,
247.3333333,-0.563,0.018,-0.78,-0.664,0.02,-0.723,,247.3333333,0.962129409,0.981847748,,
247.3666667,-0.563,0.023,-0.798,-0.668,0.008,-0.719,,247.3666667,0.976883821,0.981452495,,
247.4,-0.548,0.026,-0.789,-0.66,0.008,-0.719,,247.4,0.960989594,0.976025102,,
247.4333333,-0.563,0.032,-0.786,-0.66,0,-0.719,,247.4333333,0.967361876,0.975992316,,
247.4666667,-0.557,0.026,-0.798,-0.656,0.004,-0.723,,247.4666667,0.973513739,0.976258675,,
247.5,-0.563,0.029,-0.78,-0.652,0,-0.723,,247.5,0.962398047,0.973567152,,
247.5333333,-0.548,0.023,-0.774,-0.668,0.008,-0.723,,247.5333333,0.948635336,0.984386611,,
247.5666667,-0.569,0.015,-0.789,-0.668,0.004,-0.719,,247.5666667,0.972885913,0.981428041,,
247.6,-0.557,0.018,-0.801,-0.668,0.004,-0.719,,247.6,0.975794036,0.981428041,,
247.6333333,-0.56,0.032,-0.792,-0.66,-0.008,-0.719,,247.6333333,0.970509145,0.976025102,,
247.6666667,-0.569,0.029,-0.78,-0.652,-0.008,-0.719,,247.6666667,0.965920287,0.970633298,,
247.7,-0.56,0.023,-0.777,-0.652,0,-0.723,,247.7,0.958049059,0.973567152,,
247.7333333,-0.569,0.032,-0.777,-0.66,0.004,-0.719,,247.7333333,0.963594313,0.976000512,,
247.7666667,-0.563,0.026,-0.777,-0.664,0.004,-0.723,,247.7666667,0.959882284,0.981652179,,
247.8,-0.557,0.026,-0.789,-0.66,-0.004,-0.715,,247.8,0.966150092,0.973057552,,
247.8333333,-0.56,0.029,-0.789,-0.668,-0.004,-0.723,,247.8333333,0.967967975,0.98436223,,
247.8666667,-0.557,0.026,-0.789,-0.668,0,-0.723,,247.8666667,0.966150092,0.984354103,,
247.9,-0.563,0.029,-0.78,-0.656,0.004,-0.727,,247.9,0.962398047,0.979224693,,
247.9333333,-0.563,0.029,-0.786,-0.652,0.004,-0.723,,247.9333333,0.967267285,0.973575369,,
247.9666667,-0.572,0.026,-0.777,-0.66,-0.004,-0.723,,247.9666667,0.965188583,0.978950969,,
248,-0.563,0.023,-0.786,-0.656,-0.004,-0.719,,248,0.967105992,0.973300057,,
248.0333333,-0.56,0.026,-0.786,-0.664,0,-0.723,,248.0333333,0.96543876,0.981644029,,
248.0666667,-0.572,0.026,-0.786,-0.656,-0.008,-0.719,,248.0666667,0.972448456,0.973324715,,
248.1,-0.557,0.032,-0.786,-0.656,-0.004,-0.723,,248.1,0.963882254,0.976258675,,
248.1333333,-0.56,0.032,-0.786,-0.664,-0.004,-0.719,,248.1333333,0.965618972,0.978709865,,
248.1666667,-0.563,0.026,-0.786,-0.668,-0.004,-0.723,,248.1666667,0.967181989,0.98436223,,
248.2,-0.569,0.029,-0.786,-0.656,-0.008,-0.723,,248.2,0.970771858,0.976283258,,
248.2333333,-0.557,0.029,-0.786,-0.66,-0.008,-0.723,,248.2333333,0.963787321,0.978975485,,
248.2666667,-0.569,0.029,-0.789,-0.664,-0.004,-0.723,,248.2666667,0.973202446,0.981652179,,
248.3,-0.563,0.032,-0.78,-0.664,-0.004,-0.723,,248.3,0.962493117,0.981652179,,
248.3333333,-0.56,0.032,-0.786,-0.656,-0.004,-0.719,,248.3333333,0.965618972,0.973300057,,
248.3666667,-0.557,0.032,-0.777,-0.664,-0.004,-0.719,,248.3666667,0.956557369,0.978709865,,
248.4,-0.563,0.029,-0.786,-0.66,0.012,-0.727,,248.4,0.967267285,0.981974032,,
248.4333333,-0.56,0.026,-0.786,-0.656,0,-0.723,,248.4333333,0.96543876,0.97625048,,
248.4666667,-0.563,0.029,-0.789,-0.664,0,-0.727,,248.4666667,0.969706657,0.984593825,,
248.5,-0.563,0.032,-0.78,-0.656,-0.004,-0.723,,248.5,0.962493117,0.976258675,,
248.5333333,-0.563,0.029,-0.792,-0.656,0,-0.719,,248.5333333,0.972149166,0.973291837,,
248.5666667,-0.557,0.029,-0.78,-0.66,-0.004,-0.723,,248.5666667,0.958900412,0.978950969,,
248.6,-0.56,0.029,-0.786,-0.652,-0.004,-0.723,,248.6,0.96552421,0.973575369,,
248.6333333,-0.563,0.026,-0.789,-0.656,-0.004,-0.727,,248.6333333,0.969621576,0.979224693,,
248.6666667,-0.557,0.029,-0.789,-0.652,0,-0.727,,248.6666667,0.966235479,0.976541346,,
248.7,-0.554,0.026,-0.792,-0.656,0,-0.719,,248.7,0.966879517,0.973291837,,
248.7333333,-0.557,0.026,-0.78,-0.656,0.004,-0.727,,248.7333333,0.958814372,0.979224693,,
248.7666667,-0.569,0.026,-0.786,-0.652,0,-0.723,,248.7666667,0.97068687,0.973567152,,
248.8,-0.56,0.026,-0.78,-0.66,0.004,-0.727,,248.8,0.960560253,0.981908855,,
248.8333333,-0.557,0.029,-0.792,-0.648,0,-0.727,,248.8333333,0.96868674,0.973875249,,
248.8666667,-0.557,0.026,-0.798,-0.652,0.004,-0.734,,248.8666667,0.973513739,0.981771868,,
248.9,-0.554,0.026,-0.792,-0.637,-0.012,-0.871,,248.9,0.966879517,1.079145032,,
248.9333333,-0.557,0.023,-0.786,-0.984,-0.387,-1.57,,248.9333333,0.963625446,1.89286159,,
248.9666667,-0.548,0.018,-0.792,-0.648,-0.441,-1.32,,248.9666667,0.963271509,1.5351824,,
249,-0.472,0.076,-0.956,-0.523,-0.676,-0.5,,249,1.068876045,0.990204524,,
249.0333333,-0.528,0.387,-1.49,-0.414,-0.676,-0.398,,249.0333333,1.627468279,0.887003946,,
249.0666667,-0.806,0.924,-1.264,-0.348,-0.379,-0.324,,249.0666667,1.760996309,0.608046873,,
249.1,-0.754,0.575,-0.616,-0.266,-0.301,-0.297,,249.1,1.130750636,0.499565811,,
249.1333333,-0.229,0.504,-0.554,-0.68,-0.34,-0.336,,249.1333333,0.783181333,0.83120154,,
249.1666667,-0.46,0.346,-0.323,-0.879,-0.328,-0.277,,249.1666667,0.66003409,0.978240257,,
249.2,-0.466,0.214,-0.243,-1.004,-0.496,-0.293,,249.2,0.567451319,1.157532289,,
249.2333333,-0.724,0.199,-0.311,-1.188,-0.488,-0.344,,249.2333333,0.81271028,1.329595427,,
249.2666667,-0.909,0.238,-0.411,-0.961,-0.449,-0.289,,249.2666667,1.025595437,1.099383009,,
249.3,-0.663,0.334,-0.396,-1.164,-0.152,-0.664,,249.3,0.841392299,1.348664525,,
249.3333333,-0.947,0.545,-0.563,-0.754,-0.418,-0.836,,249.3333333,1.229147265,1.20088967,,
249.3666667,-0.689,0.463,-0.595,-0.91,-0.094,-0.559,,249.3666667,1.021330015,1.07210867,,
249.4,-0.677,0.402,-0.633,-0.398,-0.383,-0.906,,249.4,1.010258383,1.061098016,,
249.4333333,-0.751,0.381,-0.689,-0.164,-0.508,-0.664,,249.4333333,1.088063877,0.851971831,,
249.4666667,-0.68,0.343,-0.619,-0.422,-1.043,-0.344,,249.4666667,0.981432626,1.176549616,,
249.5,-0.381,0.519,-0.672,-0.543,-1.203,0.043,,249.5,0.930648161,1.32057071,,
249.5333333,-0.504,0.727,-1.158,-0.41,-1.113,-0.117,,249.5333333,1.457226475,1.191871637,,
249.5666667,-0.713,0.897,-0.806,-0.191,-0.949,-0.285,,249.5666667,1.40093326,1.009111986,,
249.6,0.003,1.132,0.067,-0.387,-0.762,-0.254,,249.6,1.133985009,0.891587909,,
249.6333333,-0.425,1.044,0.088,-0.293,-0.754,-0.355,,249.6333333,1.13062151,0.883396853,,
249.6666667,-0.276,1.023,-0.293,-0.293,-1.039,-0.41,,249.6666667,1.099342531,1.154759715,,
249.7,-0.276,0.927,-0.211,-0.484,-1.27,-0.188,,249.7,0.989962626,1.372042273,,
249.7333333,-0.349,0.944,-0.044,-0.492,-0.883,-0.637,,249.7333333,1.007409053,1.194789521,,
249.7666667,-0.308,0.944,-0.117,-0.262,-0.723,-0.301,,249.7666667,0.999844488,0.825817171,,
249.8,-0.296,1.009,-0.264,-0.352,-0.953,-0.324,,249.8,1.084155432,1.066343753,,
249.8333333,-0.34,1.047,-0.164,-0.297,-0.867,-0.418,,249.8333333,1.112971249,1.007284468,,
249.8666667,-0.308,0.962,-0.164,-0.332,-0.879,-0.336,,249.8666667,1.023329859,0.997878249,,
249.9,-0.302,0.912,-0.047,-0.363,-0.879,-0.313,,249.9,0.96185082,1.001188793,,
249.9333333,-0.302,0.962,-0.067,-0.332,-0.855,-0.313,,249.9333333,1.010513236,0.969132602,,
249.9666667,-0.331,0.977,-0.085,-0.363,-0.906,-0.32,,249.9666667,1.035043477,1.027134363,,
250,-0.328,0.947,-0.073,-0.367,-0.875,-0.285,,250,1.004849242,0.990726501,,
250.0333333,-0.299,0.933,-0.059,-0.379,-0.883,-0.27,,250.0333333,0.981514646,0.99811322,,
250.0666667,-0.314,0.953,-0.067,-0.391,-0.891,-0.246,,250.0666667,1.005631145,1.003632403,,
250.1,-0.326,0.982,-0.1,-0.383,-0.895,-0.234,,250.1,1.03951912,1.001234238,,
250.1333333,-0.331,0.959,-0.117,-0.395,-0.832,-0.23,,250.1333333,1.021239933,0.949288681,,
250.1666667,-0.326,0.953,-0.144,-0.445,-0.836,-0.27,,250.1666667,1.017458107,0.984794903,,
250.2,-0.337,0.947,-0.15,-0.465,-0.848,-0.273,,250.2,1.016306056,1.004916912,,
250.2333333,-0.331,0.924,-0.164,-0.5,-0.816,-0.273,,250.2333333,0.995104517,0.995180888,,
250.2666667,-0.34,0.938,-0.182,-0.492,-0.805,-0.266,,250.2666667,1.014183415,0.980227015,,
250.3,-0.34,0.894,-0.155,-0.52,-0.766,-0.246,,250.3,0.968948399,0.957951982,,
250.3333333,-0.352,0.886,-0.223,-0.547,-0.742,-0.297,,250.3333333,0.979096012,0.968494708,,
250.3666667,-0.39,0.865,-0.199,-0.57,-0.727,-0.262,,250.3666667,0.969497808,0.960246323,,
250.4,-0.34,0.88,-0.214,-0.559,-0.66,-0.246,,250.4,0.967365495,0.899220218,,
250.4333333,-0.434,0.83,-0.24,-0.582,-0.648,-0.289,,250.4333333,0.966879517,0.917686766,,
250.4666667,-0.49,0.868,-0.264,-0.598,-0.617,-0.262,,250.4666667,1.031125599,0.898296722,,
250.5,-0.437,0.771,-0.273,-0.563,-0.582,-0.242,,250.5,0.92732896,0.845137267,,
250.5333333,-0.434,0.701,-0.267,-0.668,-0.566,-0.246,,250.5333333,0.866629102,0.909448184,,
250.5666667,-0.595,0.639,-0.202,-0.672,-0.531,-0.313,,250.5666667,0.896186365,0.911873895,,
250.6,-0.457,0.625,-0.238,-0.582,-0.535,-0.25,,250.6,0.810011111,0.829125443,,
250.6333333,-0.581,0.607,-0.32,-0.648,-0.535,-0.273,,250.6333333,0.899116233,0.883548527,,
250.6666667,-0.812,0.636,-0.308,-0.758,-0.512,-0.258,,250.6666667,1.07643114,0.950406229,,
250.7,-0.616,0.584,-0.308,-0.453,-0.543,-0.145,,250.7,0.902981727,0.72186079,,
250.7333333,-0.572,0.54,-0.229,-0.648,-0.535,-0.227,,250.7333333,0.819283223,0.870435523,,
250.7666667,-0.569,0.51,-0.114,-0.371,-0.516,-0.172,,250.7666667,0.772565208,0.65839274,,
250.8,-0.422,0.589,0.003,-0.633,-0.715,-0.023,,250.8,0.724578498,0.955218823,,
250.8333333,-0.557,0.613,-0.059,-0.938,-0.816,-0.227,,250.8333333,0.830360765,1.263815255,,
250.8666667,-0.56,0.584,0.07,-1.395,-1.125,-0.617,,250.8666667,0.812130531,1.89534667,,
250.9,-0.408,0.636,-0.158,-1.188,-1.801,-0.871,,250.9,0.771961139,2.326711413,,
250.9333333,-0.589,0.798,-0.138,1.09,-1.777,-0.461,,250.9333333,1.001383543,2.135029274,,
250.9666667,-1.372,1.097,-0.123,-0.254,-1.117,-0.828,,250.9666667,1.760943497,1.41343164,,
251,-1.595,1.408,-0.097,-0.504,-0.969,-0.902,,251,2.129764776,1.416538386,,
251.0333333,0.199,1.909,-0.663,-0.285,-1.059,-0.633,,251.0333333,2.030628228,1.266252345,,
251.0666667,0.39,1.208,-1.378,-0.48,-0.754,-0.574,,251.0666667,1.873565585,1.062257972,,
251.1,-1.296,1.214,-1.094,-0.57,-0.633,-0.543,,251.1,2.085724814,1.010167313,,
251.1333333,-0.065,1,-0.592,-0.539,-0.52,-0.508,,251.1333333,1.163911079,0.9049779,,
251.1666667,-0.721,0.698,-0.516,-0.602,-0.418,-0.469,,251.1666667,1.128406398,0.870108614,,
251.2,-0.446,0.68,-0.478,-0.57,-0.305,-0.457,,251.2,0.943292107,0.791690596,,
251.2333333,-0.472,0.56,-0.34,-0.402,-0.113,-0.406,,251.2333333,0.807455262,0.582416518,,
251.2666667,-0.648,0.422,-0.34,-0.555,-0.008,-0.422,,251.2666667,0.844741381,0.69726107,,
251.3,-0.422,0.279,-0.411,-0.527,0.074,-0.371,,251.3,0.651802117,0.648726445,,
251.3333333,-0.481,0.032,-0.37,-0.293,0.137,-0.387,,251.3333333,0.607688242,0.504367921,,
251.3666667,-0.543,-0.012,-0.425,-0.516,0.125,-0.465,,251.3666667,0.689650636,0.70576625,,
251.4,-0.475,-0.155,-0.34,-0.617,0.188,-0.453,,251.4,0.604359165,0.788189064,,
251.4333333,-0.393,-0.284,-0.378,-0.418,0.211,-0.352,,251.4333333,0.6148081,0.585789211,,
251.4666667,-0.437,-0.273,-0.469,-0.586,0.129,-0.512,,251.4666667,0.696748879,0.788784508,,
251.5,-0.446,-0.273,-0.408,-0.563,0.102,-0.668,,251.5,0.663256361,0.879543632,,
251.5333333,-0.419,-0.328,-0.587,-0.523,0.105,-0.711,,251.5333333,0.79228404,0.888861632,,
251.5666667,-0.501,-0.258,-0.645,-0.375,0.02,-0.738,,251.5666667,0.856498687,0.828051327,,
251.6,-0.56,-0.27,-0.563,-0.375,-0.129,-0.75,,251.6,0.838730588,0.84839024,,
251.6333333,-0.434,-0.199,-0.721,-0.414,-0.254,-0.691,,251.6333333,0.864753144,0.844625953,,
251.6666667,-0.284,-0.103,-0.78,-0.344,-0.391,-0.66,,251.6666667,0.836459802,0.840724093,,
251.7,-0.323,-0.009,-0.745,-0.383,-0.52,-0.582,,251.7,0.812056033,0.869375063,,
251.7333333,-0.422,0.106,-0.692,-0.52,-0.715,-0.551,,251.7333333,0.817425226,1.041741811,,
251.7666667,-0.314,0.238,-0.71,-0.566,-0.859,-0.492,,251.7666667,0.811997537,1.140307415,,
251.8,-0.161,0.39,-0.622,-0.449,-1.094,-0.5,,251.8,0.751601623,1.283914717,,
251.8333333,-0.501,0.628,-0.616,-0.465,-1.219,-0.684,,251.8333333,1.012344309,1.473106242,,
251.8666667,-0.422,0.768,-0.63,-0.301,-1.316,-0.594,,251.8666667,1.079262711,1.474887453,,
251.9,-0.261,0.903,-0.419,-0.234,-1.402,-0.547,,251.9,1.02912147,1.523013132,,
251.9333333,-0.378,1.208,-0.554,0.211,-1.543,-0.359,,251.9333333,1.381688822,1.598202428,,
251.9666667,-0.287,1.276,-0.466,0.52,-1.449,-0.109,,251.9666667,1.388416724,1.543334701,,
252,-0.337,1.446,-0.238,0.645,-1.449,-0.055,,252,1.503705091,1.587025835,,
252.0333333,-0.179,1.499,-0.364,0.398,-1.418,-0.199,,252.0333333,1.552912747,1.48617933,,
252.0666667,0.111,1.598,-0.361,0.09,-1.246,-0.301,,252.0666667,1.642024969,1.284996887,,
252.1,0.205,1.537,-0.123,-0.133,-0.992,-0.148,,252.1,1.555481597,1.011759359,,
252.1333333,0.501,1.434,-0.29,-0.18,-0.691,-0.133,,252.1333333,1.546433639,0.726340141,,
252.1666667,-0.413,1.839,-0.56,0.035,-0.453,0,,252.1666667,1.966237524,0.454350085,,
252.2,-0.082,1.062,0.056,0.117,-0.59,-0.133,,252.2,1.066632083,0.616017857,,
252.2333333,0.161,0.941,-0.067,0.09,-0.695,-0.191,,252.2333333,0.957021943,0.726364922,,
252.2666667,-0.393,0.739,0.041,-0.191,-0.691,-0.176,,252.2666667,0.838004177,0.73819916,,
252.3,0.094,0.695,-0.047,0.02,-0.988,-0.188,,252.3,0.702901131,1.005926439,,
252.3333333,-0.167,0.686,-0.111,-0.184,-1.063,-0.305,,252.3333333,0.714706933,1.121093216,,
252.3666667,0.217,0.815,-0.188,-0.344,-0.938,-0.191,,252.3666667,0.864093745,1.017182874,,
252.4,-0.273,0.534,-0.185,-0.176,-1.109,-0.105,,252.4,0.627622498,1.12777746,,
252.4333333,-0.296,0.411,-0.46,-0.23,-1.152,-0.441,,252.4333333,0.684205379,1.254784842,,
252.4666667,-0.331,0.364,-0.07,-0.375,-0.898,-0.148,,252.4666667,0.496947683,0.984343944,,
252.5,-0.032,0.909,-0.422,-0.348,-1.039,-0.32,,252.5,1.00269088,1.141501205,,
252.5333333,0.534,1.466,0.293,-0.316,-0.902,-0.457,,252.5333333,1.587501496,1.059390863,,
252.5666667,-1.038,0.991,-0.604,-0.41,-0.809,-0.422,,252.5666667,1.557029544,1.000332445,,
252.6,-0.381,1.062,-0.328,-0.426,-0.676,-0.301,,252.6,1.174984681,0.853846005,,
252.6333333,-0.554,0.836,-0.267,-0.461,-0.477,-0.391,,252.6333333,1.037834765,0.77002013,,
252.6666667,-0.349,0.798,-0.405,-0.535,-0.551,-0.332,,252.6666667,0.960536309,0.836689907,,
252.7,-0.513,0.545,-0.255,-0.516,-0.496,-0.273,,252.7,0.790707911,0.766029373,,
252.7333333,-0.463,0.636,-0.399,-0.441,-0.43,-0.152,,252.7333333,0.882080495,0.634417055,,
252.7666667,-0.642,0.78,-0.475,-0.656,-0.438,-0.207,,252.7666667,1.116328357,0.815493102,,
252.8,-0.499,0.598,-0.284,-0.746,-0.434,-0.23,,252.8,0.829012063,0.893180833,,
252.8333333,-0.628,0.51,-0.499,-0.348,-0.398,-0.211,,252.8333333,0.95051828,0.569235452,,
252.8666667,-0.589,0.411,-0.22,-0.441,-0.48,-0.105,,252.8666667,0.751160436,0.660231777,,
252.9,-0.616,0.408,-0.109,-0.895,-0.543,-0.23,,252.9,0.746860763,1.071808752,,
252.9333333,-0.331,0.361,0.129,-0.59,-0.77,-0.281,,252.9333333,0.506480997,1.009931186,,
252.9666667,-0.267,0.378,-0.22,-1.086,-1.684,-0.707,,252.9666667,0.512418774,2.124876702,,
253,-0.68,0.551,-0.132,-0.648,-2.645,-0.863,,253,0.885112987,2.856693543,,
253.0333333,-0.833,0.883,-0.056,0.867,-1.324,-0.223,,253.0333333,1.215201218,1.598247165,,
253.0666667,-0.616,1.158,0.053,-0.789,-1.156,-0.91,,253.0666667,1.312718172,1.669418162,,
253.1,-1.563,2.117,-0.437,-0.758,-1,-0.895,,253.1,2.667513261,1.541294586,,
253.1333333,0.672,1.61,-0.478,-0.469,-0.973,-0.594,,253.1333333,1.808913486,1.232690553,,
253.1666667,-0.284,1.261,-1.496,-0.609,-0.563,-0.559,,253.1666667,1.977066767,1.000165486,,
253.2,-1.279,1.091,-1.047,-0.535,-0.453,-0.48,,253.2,1.980487566,0.849608145,,
253.2333333,-0.739,0.909,-0.434,-0.461,-0.441,-0.371,,253.2333333,1.249303006,0.737999322,,
253.2666667,-0.554,0.633,-0.578,-0.5,-0.301,-0.383,,253.2666667,1.020631667,0.698061602,,
253.3,-0.607,0.592,-0.469,-0.605,-0.188,-0.371,,253.3,0.968955107,0.734173004,,
253.3333333,-0.654,0.537,-0.425,-0.496,-0.043,-0.332,,253.3333333,0.946947728,0.598405381,,
253.3666667,-0.457,0.46,-0.413,-0.488,-0.012,-0.336,,253.3666667,0.768776951,0.592607796,,
253.4,-0.466,0.29,-0.428,-0.316,0.086,-0.336,,253.4,0.696017241,0.469199318,,
253.4333333,-0.287,0.114,-0.349,-0.336,0.039,-0.465,,253.4333333,0.466010729,0.575014782,,
253.4666667,-0.22,0.026,-0.428,-0.313,0.066,-0.52,,253.4666667,0.481933605,0.61051208,,
